COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsGBP;352;00DDFBEA783F45EA;A000025322;mc;2030-11-16;UTC;Settled;40956AED7BF74F32;GBP;19.0;1.0;20.0
JetBrains;JetBrainsGBP;352;00E92AEC641941AB;Z000051626;visa;2030-09-26;UTC;Settled;6FB22FF7D3FA4DDA;GBP;57.0;3.0;60.0
JetBrains;JetBrainsGBP;352;00F76ACD37844D0A;R000058691;visa;2030-12-03;UTC;Settled;F8A1E0518A0349A0;GBP;371.0;19.0;390.0
JetBrains;JetBrainsGBP;352;00F969856C804EAD;C000004007;visa;2030-12-10;UTC;Settled;12FDAFF504504106;GBP;76.0;4.0;80.0
JetBrains;JetBrainsGBP;352;0166B008592F44D9;R000061939;visa;2030-11-27;UTC;Settled;E12828062A554AAF;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;352;017BD8AF920E45D5;C000038914;visa;2030-09-21;UTC;Settled;55BD74B272DF4F18;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;0195A158EC3C4070;Z000007631;visa;2030-11-13;UTC;Settled;964CC39B0A7540C0;GBP;76.0;4.0;80.0
JetBrains;JetBrainsGBP;352;01ABBD7F5694471A;Z000073565;mc;2030-09-15;UTC;Settled;5251CDF6DD2A4EF7;GBP;53.0;3.0;56.0
JetBrains;JetBrainsGBP;352;01BC3C36FABE4043;E000048936;visa;2030-11-14;UTC;Settled;F4F4849836714D7D;GBP;333.0;17.0;350.0
JetBrains;JetBrainsGBP;352;01C1A9E221F849E5;R000067850;visa;2030-10-13;UTC;Settled;2D3661E8BA7342B1;GBP;62.0;3.0;65.0
JetBrains;JetBrainsGBP;352;020D52F93E9D4102;Z000023187;visa;2030-11-13;UTC;Settled;979DD4E3C7EB4B5A;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;352;023B7C2BC94D4B70;A000025435;mc;2030-10-06;UTC;Settled;28F2F75870A240A3;GBP;428.0;22.0;450.0
JetBrains;JetBrainsGBP;352;0240768AE2EE4EC6;Z000027637;mc;2030-11-01;UTC;Settled;1AFDE10559E64E5D;GBP;95.0;5.0;100.0
JetBrains;JetBrainsGBP;352;02546CCA4B42411F;Z000024530;visa;2030-11-25;UTC;Settled;16453E73EBD642A5;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;352;025C622D2B51476E;E000045488;mc;2030-12-10;UTC;Settled;99278D2695414E05;GBP;618.0;32.0;650.0
JetBrains;JetBrainsGBP;352;025FB295996847F9;A000058499;visa;2030-09-04;UTC;Settled;8EA743CFFF7E4237;GBP;57.0;3.0;60.0
JetBrains;JetBrainsGBP;352;02630BD48DDB4BA1;A000067096;visa;2030-11-03;UTC;Settled;F6B6C75A85FD44F1;GBP;371.0;19.0;390.0
JetBrains;JetBrainsGBP;352;029B5E6C579E43E2;C000022488;mc;2030-09-29;UTC;Settled;4448373DE35B4AFD;GBP;106.0;6.0;112.0
JetBrains;JetBrainsGBP;352;02AC31B73F624146;A000007877;mc;2030-12-07;UTC;Settled;8C1C958B7F4B4206;GBP;475.0;25.0;500.0
JetBrains;JetBrainsGBP;352;02B86FEE59F14A7D;A000004578;visa;2030-08-27;UTC;Settled;6BE8204DFA884742;GBP;333.0;17.0;350.0
JetBrains;JetBrainsGBP;352;02EA57A534854BFA;E000061253;visa;2030-10-11;UTC;Settled;7B218AC21F544BF4;GBP;475.0;25.0;500.0
JetBrains;JetBrainsGBP;352;032D6DD798054A18;C000001347;visa;2030-08-23;UTC;Settled;86B730AAE33140C4;GBP;27.0;1.0;28.0
JetBrains;JetBrainsGBP;352;034320302CC44E7C;R000014624;visa;2030-09-10;UTC;Settled;DEE42538DA134665;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;352;034E7DDF49904E94;R000016148;visa;2030-11-07;UTC;Settled;16FD8AD6684C4B89;GBP;53.0;3.0;56.0
JetBrains;JetBrainsGBP;352;0356D70CC60B4C25;Z000021999;visa;2030-10-08;UTC;Settled;02DCBABCF9BA415B;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;352;036DDF9438B7444A;C000053714;visa;2030-10-14;UTC;Settled;E36271D2280F4907;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;352;037025B60839450F;A000071950;mc;2030-09-16;UTC;Settled;9121F69EF3DB4BFA;GBP;114.0;6.0;120.0
JetBrains;JetBrainsGBP;352;0376CFCEA79448AA;R000053329;visa;2030-09-22;UTC;Settled;B7A28E4F2BE447CF;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;352;037A6A8BB32B44A1;E000032164;visa;2030-11-10;UTC;Settled;6EEE7175A4CB40E7;GBP;171.0;9.0;180.0
JetBrains;JetBrainsGBP;352;03911B700BDD430D;E000010961;visa;2030-11-29;UTC;Settled;1FCF55ADDAB24CC4;GBP;309.0;16.0;325.0
JetBrains;JetBrainsGBP;352;039BEA40C3E840ED;A000055097;visa;2030-09-30;UTC;Settled;FD45AA2E3D5E4717;GBP;185.0;10.0;195.0
JetBrains;JetBrainsGBP;352;039DED8E01E3479F;E000013257;visa;2030-12-06;UTC;Settled;42246206C20C4A93;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;352;03A4190278B14B58;R000045483;visa;2030-10-01;UTC;Settled;14AEFC06BF5B4979;GBP;48.0;2.0;50.0
JetBrains;JetBrainsGBP;352;03AE7BADF99F4754;E000048041;visa;2030-09-24;UTC;Settled;855CD21DE6C143CF;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;352;03B5A6348B3C417A;A000047629;mc;2030-08-17;UTC;Settled;F444A63A86E04D47;GBP;428.0;22.0;450.0
JetBrains;JetBrainsGBP;352;03BBE9E420C949C7;Z000044430;mc;2030-10-31;UTC;Settled;6738440A57DE41C4;GBP;57.0;3.0;60.0
JetBrains;JetBrainsGBP;352;03C331E414D04D61;Z000041934;visa;2030-09-10;UTC;Settled;43D1AA31608B49C0;GBP;76.0;4.0;80.0
JetBrains;JetBrainsGBP;352;03C85ABAFDBB47A1;E000072973;visa;2030-09-15;UTC;Settled;D55F1707F1754D72;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;352;03FB9F85F7EF48E1;Z000007209;visa;2030-09-08;UTC;Settled;12237B5D317C4C9E;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;04018B3986FC4466;A000015558;mc;2030-09-03;UTC;Settled;ECF237D839D34EEE;GBP;247.0;13.0;260.0
JetBrains;JetBrainsGBP;352;043407436212481D;C000031053;visa;2030-10-07;UTC;Settled;CF23BDE044334DF0;GBP;238.0;12.0;250.0
JetBrains;JetBrainsGBP;352;0444798E7F514AA6;A000009811;visa;2030-11-27;UTC;Settled;3464075DF3C542C0;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;352;0457967D44C2400D;A000035696;visa;2030-09-30;UTC;Settled;1F83381DAFCF4925;GBP;494.0;26.0;520.0
JetBrains;JetBrainsGBP;352;045C36D3231E4E3A;A000039018;mc;2030-10-11;UTC;Settled;FD0D41F86B86481E;GBP;80.0;4.0;84.0
JetBrains;JetBrainsGBP;352;047A2D0EADC54693;R000029676;visa;2030-08-26;UTC;Settled;A1848B225D82456C;GBP;494.0;26.0;520.0
JetBrains;JetBrainsGBP;352;049B044FF23F4D66;C000074176;visa;2030-08-27;UTC;Settled;D51119B72AE74746;GBP;333.0;17.0;350.0
JetBrains;JetBrainsGBP;352;04A0163E937B422F;A000072746;visa;2030-11-15;UTC;Settled;EA517262BB9840F7;GBP;380.0;20.0;400.0
JetBrains;JetBrainsGBP;352;04B13691F7CA47F7;A000039557;mc;2030-11-03;UTC;Settled;06E26DA9EF704D33;GBP;371.0;19.0;390.0
JetBrains;JetBrainsGBP;352;04B44AB8393E4AD5;Z000027015;visa;2030-09-09;UTC;Settled;185A84B518564C88;GBP;247.0;13.0;260.0
JetBrains;JetBrainsGBP;352;04CCA3C407494F04;E000059415;visa;2030-09-05;UTC;Settled;545457B58E0A4FB5;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;04CCC5049C1246B0;A000003234;mc;2030-09-20;UTC;Settled;E9D611CC118443D8;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;050BFAFA3AA14223;Z000021163;visa;2030-11-19;UTC;Settled;32B4EA4093E14C86;GBP;171.0;9.0;180.0
JetBrains;JetBrainsGBP;352;050F868BF55140D6;Z000006979;visa;2030-09-18;UTC;Settled;F5ED46E6ED904EF7;GBP;13.0;1.0;14.0
JetBrains;JetBrainsGBP;352;053F111E98594757;R000007431;visa;2030-10-14;UTC;Settled;E87EF9FF77184BF3;GBP;475.0;25.0;500.0
JetBrains;JetBrainsGBP;352;054BDBA3490A4816;E000009183;visa;2030-11-16;UTC;Settled;C981CA426C964829;GBP;143.0;7.0;150.0
JetBrains;JetBrainsGBP;352;054C1B419362409D;A000011156;visa;2030-10-02;UTC;Settled;3EA8017B58E54787;GBP;48.0;2.0;50.0
JetBrains;JetBrainsGBP;352;0559C145487540C6;A000035402;mc;2030-09-19;UTC;Settled;A8A1C7252AAF4D1D;GBP;76.0;4.0;80.0
JetBrains;JetBrainsGBP;352;0565F61CF5C3469C;R000024688;visa;2030-11-16;UTC;Settled;0B6A9C54590D460B;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;352;0583AA61156E414D;E000024846;visa;2030-12-12;UTC;Settled;14E2E77CB2584088;GBP;238.0;12.0;250.0
JetBrains;JetBrainsGBP;352;05897AEBE95C450D;Z000070299;visa;2030-09-06;UTC;Settled;E0B2FB1E4E8F43DE;GBP;57.0;3.0;60.0
JetBrains;JetBrainsGBP;352;0594052BE65249A8;R000032058;visa;2030-08-18;UTC;Settled;FFB123DA08184BE4;GBP;238.0;12.0;250.0
JetBrains;JetBrainsGBP;352;059F2C959EFE45FA;R000054357;visa;2030-10-16;UTC;Settled;5BFA58BDED244A82;GBP;80.0;4.0;84.0
JetBrains;JetBrainsGBP;352;05AE3EDCACEA4632;A000023058;visa;2030-08-24;UTC;Settled;5CDE58A9A2FC44C6;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;05B0D102CD8B49EA;C000057036;visa;2030-09-14;UTC;Settled;3C4536C54D7742EB;GBP;114.0;6.0;120.0
JetBrains;JetBrainsGBP;352;05C7AA83405448A4;E000058219;visa;2030-09-05;UTC;Settled;0DCB93ABED0D4C6B;GBP;40.0;2.0;42.0
JetBrains;JetBrainsGBP;352;05E8DBF744DE4068;Z000056396;visa;2030-12-10;UTC;Settled;BB0D4A434653460A;GBP;333.0;17.0;350.0
JetBrains;JetBrainsGBP;352;05EBF87A9F4F472F;A000073346;mc;2030-10-08;UTC;Settled;95896297FA4C4F46;GBP;95.0;5.0;100.0
JetBrains;JetBrainsGBP;352;0623796C355C494A;Z000037607;mc;2030-11-26;UTC;Settled;A1021C1B2DB54445;GBP;238.0;12.0;250.0
JetBrains;JetBrainsGBP;352;063568849DC04241;A000061180;mc;2030-11-02;UTC;Settled;D9DA86126A374998;GBP;432.0;23.0;455.0
JetBrains;JetBrainsGBP;352;06475AEB4BF24903;A000009115;mc;2030-12-14;UTC;Settled;774BDC7E009A4C0A;GBP;13.0;1.0;14.0
JetBrains;JetBrainsGBP;352;0655526D2D42451F;C000023500;mc;2030-12-04;UTC;Settled;93BC9E85C03F4005;GBP;13.0;1.0;14.0
JetBrains;JetBrainsGBP;352;068550E96B0C4BCC;E000052022;visa;2030-09-15;UTC;Settled;E9040F0043754B10;GBP;309.0;16.0;325.0
JetBrains;JetBrainsGBP;352;06929CBAE2EC482B;A000005372;visa;2030-11-11;UTC;Settled;19CF5137FE9E4CF4;GBP;48.0;2.0;50.0
JetBrains;JetBrainsGBP;352;069D9D6663564C7E;E000042007;visa;2030-10-24;UTC;Settled;9EB72D7881CF4F02;GBP;171.0;9.0;180.0
JetBrains;JetBrainsGBP;352;06E662BA9B8D4108;A000053439;visa;2030-09-19;UTC;Settled;27C0E791B31440DC;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;352;06F7C79FB63A4198;E000074179;mc;2030-09-07;UTC;Settled;E783FA7FC3CE4F25;GBP;238.0;12.0;250.0
JetBrains;JetBrainsGBP;352;07108B2495D34F4C;C000004876;visa;2030-12-16;UTC;Settled;0AF67E6BFF9C4806;GBP;40.0;2.0;42.0
JetBrains;JetBrainsGBP;352;07318E98B6F2442C;C000023819;visa;2030-12-05;UTC;Settled;4DEC403B8F6E45BB;GBP;428.0;22.0;450.0
JetBrains;JetBrainsGBP;352;073D5A8A7F494F45;E000045946;visa;2030-09-28;UTC;Settled;A819D8A3FE764BC7;GBP;106.0;6.0;112.0
JetBrains;JetBrainsGBP;352;075D1949DB3747E8;Z000049821;mc;2030-12-13;UTC;Settled;C5671CBFF329430A;GBP;152.0;8.0;160.0
JetBrains;JetBrainsGBP;352;0777E40781004C62;C000016863;mc;2030-12-16;UTC;Settled;49D526A636654CE3;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;352;07B4B22181CD45E6;R000047629;mc;2030-12-11;UTC;Settled;3E1696AA1FE94F18;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;352;07D0B7CD8EB746B7;E000018216;visa;2030-10-12;UTC;Settled;841A0F1D0ADD453A;GBP;95.0;5.0;100.0
JetBrains;JetBrainsGBP;352;07EC069207714469;A000071132;visa;2030-11-26;UTC;Settled;6BD957EC153149F5;GBP;371.0;19.0;390.0
JetBrains;JetBrainsGBP;352;07F7D36057564FDB;E000005943;mc;2030-09-02;UTC;Settled;CF91506F16BF4611;GBP;67.0;3.0;70.0
JetBrains;JetBrainsGBP;352;0804E08CF7144549;C000045940;visa;2030-10-19;UTC;Settled;0A9B8F93F99648E2;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;08263119A9D140DC;Z000052448;visa;2030-12-05;UTC;Settled;5686B4FC0F844289;GBP;309.0;16.0;325.0
JetBrains;JetBrainsGBP;352;08287263C3734A76;A000032072;visa;2030-09-16;UTC;Settled;9520D0B2D61945EC;GBP;143.0;7.0;150.0
JetBrains;JetBrainsGBP;352;0838CF75DE6F4A5E;E000058179;visa;2030-11-25;UTC;Settled;1E30B1EB57A44D0C;GBP;13.0;1.0;14.0
JetBrains;JetBrainsGBP;352;0847653D967D4B83;R000019611;mc;2030-09-15;UTC;Settled;132B30C2ACEC4AF6;GBP;13.0;1.0;14.0
JetBrains;JetBrainsGBP;352;085FECA457CC4E74;E000033128;visa;2030-10-12;UTC;Settled;BCEF3B84B95A4CC4;GBP;67.0;3.0;70.0
JetBrains;JetBrainsGBP;352;0862B3B6740946BB;R000001912;visa;2030-11-06;UTC;Settled;F4A25638696A4F2D;GBP;27.0;1.0;28.0
JetBrains;JetBrainsGBP;352;086714127AB84AAB;C000000692;visa;2030-11-06;UTC;Settled;EFF4552689814D02;GBP;48.0;2.0;50.0
JetBrains;JetBrainsGBP;352;08800334ED5A40C0;Z000039202;visa;2030-10-19;UTC;Settled;B8EDD18E00104345;GBP;67.0;3.0;70.0
JetBrains;JetBrainsGBP;352;088F20EEBF944951;E000020435;visa;2030-11-17;UTC;Settled;DC135C7528A649C8;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;352;089F8274AC7E42E4;E000025916;visa;2030-12-03;UTC;Settled;724B64388D1B469A;GBP;114.0;6.0;120.0
JetBrains;JetBrainsGBP;352;08A2C0D8BD414411;R000043032;visa;2030-11-25;UTC;Settled;3179DA15812D4AB7;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;352;08BA4A912F5A4B4A;Z000015329;visa;2030-09-04;UTC;Settled;096AD6189181410C;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;352;08C6BD64EA7F47A7;A000045854;mc;2030-12-15;UTC;Settled;A6A194E3E4FC42E6;GBP;185.0;10.0;195.0
JetBrains;JetBrainsGBP;352;08D0137AD64342B4;A000051259;visa;2030-09-25;UTC;Settled;5AF1FF31ABC94B60;GBP;124.0;6.0;130.0
JetBrains;JetBrainsGBP;352;08F82FA39D494504;R000015193;visa;2030-08-31;UTC;Settled;F5977864DAF24781;GBP;114.0;6.0;120.0
JetBrains;JetBrainsGBP;352;090DCA6AEC134D79;Z000010577;visa;2030-11-21;UTC;Settled;325A4527BAFB436D;GBP;53.0;3.0;56.0
JetBrains;JetBrainsGBP;352;0929BE012BE24A17;C000054164;visa;2030-09-09;UTC;Settled;000F1AB8E63B4ED7;GBP;380.0;20.0;400.0
JetBrains;JetBrainsGBP;352;0965F1009BCB4C8B;Z000022113;visa;2030-08-24;UTC;Settled;54255AD908084499;GBP;171.0;9.0;180.0
JetBrains;JetBrainsGBP;352;096E9AED8FF64CF8;A000056964;visa;2030-10-26;UTC;Settled;343D15F38F8F4C0C;GBP;143.0;7.0;150.0
JetBrains;JetBrainsGBP;352;0979F48733624D6F;A000054508;visa;2030-11-08;UTC;Settled;F058A3ED8084413E;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;09DF8534ADBC46F2;C000000831;visa;2030-10-02;UTC;Settled;927B08A9631341D3;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;09EC7A0D845B4F4C;R000023942;mc;2030-10-27;UTC;Settled;6922CB16CB0849E3;GBP;432.0;23.0;455.0
JetBrains;JetBrainsGBP;352;09ECCE04A48B43C6;C000074338;visa;2030-10-15;UTC;Settled;AA443E1D7C13442B;GBP;114.0;6.0;120.0
JetBrains;JetBrainsGBP;352;09F34A28561B4B23;E000004425;visa;2030-11-17;UTC;Settled;101C763159784619;GBP;80.0;4.0;84.0
JetBrains;JetBrainsGBP;352;0A00A7C54DEB4016;C000020983;visa;2030-10-14;UTC;Settled;C6E4AD8CE3804568;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;0A0612BE78974F68;Z000015339;mc;2030-09-15;UTC;Settled;8AA5E0CB6FDD4F38;GBP;152.0;8.0;160.0
JetBrains;JetBrainsGBP;352;0A0ED976C47942D1;R000058333;visa;2030-10-02;UTC;Settled;14E7127B33A24FC8;GBP;185.0;10.0;195.0
JetBrains;JetBrainsGBP;352;0A3133B4842D4217;R000065081;visa;2030-09-17;UTC;Settled;0EED5388FB254FE6;GBP;371.0;19.0;390.0
JetBrains;JetBrainsGBP;352;0A40FF44318E4648;A000037442;visa;2030-10-14;UTC;Settled;F870B656677A466A;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;352;0A732318E2BA411D;E000060441;visa;2030-09-14;UTC;Settled;71BF309B0E584562;GBP;67.0;3.0;70.0
JetBrains;JetBrainsGBP;352;0A7494F545924B45;A000029073;visa;2030-12-16;UTC;Settled;0A5D1EC87EA344AF;GBP;62.0;3.0;65.0
JetBrains;JetBrainsGBP;352;0AB7CB8CAB1F49B5;Z000026228;mc;2030-09-09;UTC;Settled;0B1841C740EB481D;GBP;185.0;10.0;195.0
JetBrains;JetBrainsGBP;352;0ACD2C61C9E64924;E000027298;mc;2030-10-05;UTC;Settled;318A071C53594CE9;GBP;380.0;20.0;400.0
JetBrains;JetBrainsGBP;352;0ADCBA1CF11B4D34;C000037262;visa;2030-10-06;UTC;Settled;D1ABE6D0051341A8;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;352;0AE06A58D6DE4A82;A000023683;visa;2030-09-14;UTC;Settled;DDAE9B1CB31A4211;GBP;238.0;12.0;250.0
JetBrains;JetBrainsGBP;352;0AFB15EE7B664BA0;R000057560;visa;2030-10-01;UTC;Settled;FC061EE597014C0C;GBP;475.0;25.0;500.0
JetBrains;JetBrainsGBP;352;0B20BEF53FDB4E64;C000030698;mc;2030-12-11;UTC;Settled;CAC7456852084482;GBP;238.0;12.0;250.0
JetBrains;JetBrainsGBP;352;0B31F24065584489;E000045063;visa;2030-10-31;UTC;Settled;306A436B5369489A;GBP;27.0;1.0;28.0
JetBrains;JetBrainsGBP;352;0B3427CEE55047C3;E000036785;visa;2030-09-25;UTC;Settled;0F5FF133F3394F14;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;0B3D4FF2AC0348A1;E000040232;mc;2030-10-25;UTC;Settled;69C3A5321B6A4BED;GBP;76.0;4.0;80.0
JetBrains;JetBrainsGBP;352;0B6EAB2CB3234102;Z000035831;visa;2030-10-29;UTC;Settled;DA1A3BDC06BE4FB0;GBP;76.0;4.0;80.0
JetBrains;JetBrainsGBP;352;0B828633FC5B41B6;C000033011;visa;2030-12-07;UTC;Settled;12478788C18C4695;GBP;62.0;3.0;65.0
JetBrains;JetBrainsGBP;352;0BA5F82E40744B9B;Z000035027;visa;2030-09-04;UTC;Settled;525EC58478C648B6;GBP;152.0;8.0;160.0
JetBrains;JetBrainsGBP;352;0BA6B21FC3EB49AF;Z000008796;mc;2030-11-21;UTC;Settled;D85993B749C34A2A;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;352;0BAB554C972048E2;R000037214;visa;2030-11-24;UTC;Settled;22B494244FEC48F6;GBP;171.0;9.0;180.0
JetBrains;JetBrainsGBP;352;0BB6FA10EFB74747;E000004789;visa;2030-10-06;UTC;Settled;C8EBC8B7049447ED;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;0C45833BE0604EC1;E000009798;visa;2030-12-03;UTC;Settled;4351183E2E144B63;GBP;143.0;7.0;150.0
JetBrains;JetBrainsGBP;352;0C4BD889B8B94C4A;E000042329;visa;2030-11-17;UTC;Settled;9AFCE8F1D74B4E67;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;352;0C4D4B0117934338;A000038423;visa;2030-11-16;UTC;Settled;B6BC4EA3126D421E;GBP;40.0;2.0;42.0
JetBrains;JetBrainsGBP;352;0C4E5FDC5A93440F;C000045759;mc;2030-10-19;UTC;Settled;6B3902326AE14FE9;GBP;124.0;6.0;130.0
JetBrains;JetBrainsGBP;352;0C6051435FA04D60;E000000781;mc;2030-10-23;UTC;Settled;B02F10B11A724CB2;GBP;556.0;29.0;585.0
JetBrains;JetBrainsGBP;352;0C691682BF3C48EA;C000043180;visa;2030-09-14;UTC;Settled;5730EBCD760B422F;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;352;0C708C6477D8421D;A000047918;visa;2030-11-27;UTC;Settled;98DD74EE7A6A463B;GBP;38.0;2.0;40.0
JetBrains;JetBrainsGBP;352;0C9B71337B3A41B6;A000029322;visa;2030-11-27;UTC;Settled;A6C4CA67DCDA4F9D;GBP;53.0;3.0;56.0
JetBrains;JetBrainsGBP;352;0CE030A53AB24004;C000055443;mc;2030-11-29;UTC;Settled;8419B3AC757748D0;GBP;143.0;7.0;150.0
JetBrains;JetBrainsGBP;352;0CE6711816304D2D;A000033786;visa;2030-10-03;UTC;Settled;7D0FE578C1714392;GBP;120.0;6.0;126.0
JetBrains;JetBrainsGBP;352;0D070E3EADAF4C9E;A000029948;mc;2030-10-25;UTC;Settled;AA2CA59473DD4CFF;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;0D15340F8A4C4AE5;C000058926;mc;2030-09-19;UTC;Settled;6873137A53DF40C8;GBP;57.0;3.0;60.0
JetBrains;JetBrainsGBP;352;0D1FA0DC70CB4FA2;A000051358;mc;2030-12-15;UTC;Settled;746EEC4287334C2D;GBP;48.0;2.0;50.0
JetBrains;JetBrainsGBP;352;0D30CC917FD9498E;C000044909;visa;2030-10-19;UTC;Settled;3A1C75BAA98B4808;GBP;53.0;3.0;56.0
JetBrains;JetBrainsGBP;352;0D3E3EB2027F4F1F;A000056322;mc;2030-09-18;UTC;Settled;E12074FB48774CB4;GBP;93.0;5.0;98.0
JetBrains;JetBrainsGBP;352;0D54D11ED5184365;R000048944;mc;2030-09-04;UTC;Settled;0B3BABF1B641443A;GBP;19.0;1.0;20.0
JetBrains;JetBrainsGBP;352;0D6C290683B94D8B;C000005928;mc;2030-11-30;UTC;Settled;97212AEDFCDF426B;GBP;95.0;5.0;100.0
JetBrains;JetBrainsGBP;352;0DA3685A19194E7B;R000042770;visa;2030-11-16;UTC;Settled;5B36F369397F4043;GBP;152.0;8.0;160.0
JetBrains;JetBrainsGBP;352;0DAF1BBB663549FF;E000062762;visa;2030-10-14;UTC;Settled;33B8870299B04AAF;GBP;19.0;1.0;20.0
JetBrains;JetBrainsGBP;352;0DBD3D8EBE9B41BD;Z000058081;visa;2030-09-21;UTC;Settled;AE641FBFE3F04197;GBP;57.0;3.0;60.0
JetBrains;JetBrainsGBP;352;0DC4DE75F1F64AD1;R000050809;visa;2030-11-22;UTC;Settled;B6D138EF07724E88;GBP;27.0;1.0;28.0
JetBrains;JetBrainsGBP;352;0DC8443A69F240F5;E000064954;visa;2030-09-27;UTC;Settled;FDD13AEB5E7A4328;GBP;133.0;7.0;140.0
JetBrains;JetBrainsGBP;352;0DD7315A4C194799;Z000053931;mc;2030-10-27;UTC;Settled;43331103220B4B65;GBP;57.0;3.0;60.0
JetBrains;JetBrainsGBP;352;0DE00AAB1A314FF3;E000061191;visa;2030-09-23;UTC;Settled;CFB365D5CA634040;GBP;190.0;10.0;200.0
JetBrains;JetBrainsGBP;352;0DE94445AB444092;R000041916;mc;2030-11-03;UTC;Settled;F03923D27BB84E3E;GBP;285.0;15.0;300.0
JetBrains;JetBrainsGBP;352;0DECDCFF45A440EC;C000052187;visa;2030-11-14;UTC;Settled;96479642620143BF;GBP;48.0;2.0;50.0
