COMPANY_ACCOUNT;MERCHANT_ACCOUNT;BATCH_NUMBER;PSP_REFERENCE;ORDER_REF;PAYMENT_METHOD;DATE;TIMEZONE;TYPE;MODIFICATION_REFERENCE;CURRENCY;NET;FEE;GROSS
JetBrains;JetBrainsAmericasUSD;353;0025D6290BFC41CC;Z000055285;visa;2031-02-10;UTC;Settled;DDC104756AC94A9D;USD;285.0;15.0;300.0
JetBrains;JetBrainsAmericasUSD;353;0025FCF3DEA341FB;E000005359;visa;2031-03-26;UTC;Settled;002B4ECCD96344B9;USD;93.0;5.0;98.0
JetBrains;JetBrainsAmericasUSD;353;002A0566CD1A4BD7;Z000018680;visa;2031-03-24;UTC;Settled;D1FED7559DE14E4A;USD;432.0;23.0;455.0
JetBrains;JetBrainsAmericasUSD;353;002C14812BA444D7;A000063251;visa;2031-03-20;UTC;Settled;873DBE390E374D56;USD;95.0;5.0;100.0
JetBrains;JetBrainsAmericasUSD;353;002C16D4778C4B8B;A000060744;visa;2031-01-15;UTC;Settled;3B08F535018D4F00;USD;124.0;6.0;130.0
JetBrains;JetBrainsAmericasUSD;353;002C93686AD7491F;E000007330;visa;2031-02-06;UTC;Settled;A7F6595411504DFD;USD;380.0;20.0;400.0
JetBrains;JetBrainsAmericasUSD;353;002DE56F80FF441F;A000030710;mc;2031-02-20;UTC;Settled;DDE64DBA0CFD4F9E;USD;27.0;1.0;28.0
JetBrains;JetBrainsAmericasUSD;353;002FC098D0924720;E000039993;visa;2031-02-27;UTC;Settled;10F5179B5D5D45E0;USD;76.0;4.0;80.0
JetBrains;JetBrainsAmericasUSD;353;0033724C59604E1D;R000057523;visa;2031-04-04;UTC;Settled;904E7FFB9FCF40CB;USD;95.0;5.0;100.0
JetBrains;JetBrainsAmericasUSD;353;0037818F08284653;R000035177;visa;2031-03-15;UTC;Settled;640CE180E1C54526;USD;95.0;5.0;100.0
JetBrains;JetBrainsAmericasUSD;353;00398D2E95BB4E6C;C000004563;visa;2031-03-09;UTC;Settled;F78A637C49844C7E;USD;95.0;5.0;100.0
JetBrains;JetBrainsAmericasUSD;353;003A1D6222F7421E;Z000062780;visa;2031-03-06;UTC;Settled;A4434B9929BD45BD;USD;114.0;6.0;120.0
JetBrains;JetBrainsAmericasUSD;353;003C84EB3E28469E;A000048797;mc;2031-01-04;UTC;Settled;428B15061E5E491E;USD;247.0;13.0;260.0
JetBrains;JetBrainsAmericasUSD;353;003DE388ADEF4BF6;E000012160;visa;2031-04-02;UTC;Settled;B7C97828DEBD4CDF;USD;40.0;2.0;42.0
JetBrains;JetBrainsAmericasUSD;353;003EF0B9A0D243DD;R000034908;visa;2031-02-03;UTC;Settled;41E692A486EC481B;USD;285.0;15.0;300.0
JetBrains;JetBrainsAmericasUSD;353;003F996A18264BFA;A000020127;visa;2031-04-06;UTC;Settled;7695226B618A422B;USD;285.0;15.0;300.0
JetBrains;JetBrainsAmericasUSD;353;0040BAF49E1B4EBE;E000028313;visa;2031-01-26;UTC;Settled;4D13E0E1CED44C37;USD;428.0;22.0;450.0
JetBrains;JetBrainsAmericasUSD;353;0042763AB7CF4538;E000062530;visa;2031-01-29;UTC;Settled;3BAA0151E0CF4BDC;USD;380.0;20.0;400.0
JetBrains;JetBrainsAmericasUSD;353;0043B4CB96A44539;C000063676;visa;2031-02-13;UTC;Settled;2E27DDA71F784549;USD;62.0;3.0;65.0
JetBrains;JetBrainsAmericasUSD;353;0045144B121F44FF;Z000044637;visa;2030-12-26;UTC;Settled;B47074FBD9A14E2D;USD;371.0;19.0;390.0
JetBrains;JetBrainsAmericasUSD;353;0049648C55C3474B;A000035347;visa;2030-12-20;UTC;Settled;7647F838835A4AC4;USD;428.0;22.0;450.0
JetBrains;JetBrainsAmericasUSD;353;004CA32243134B2A;E000021890;visa;2031-03-11;UTC;Settled;1D5539FE4C7C431E;USD;171.0;9.0;180.0
JetBrains;JetBrainsAmericasUSD;353;004EF008C4CA4447;A000039583;mc;2031-03-08;UTC;Settled;7DB798341FF244E9;USD;106.0;6.0;112.0
JetBrains;JetBrainsAmericasUSD;353;005700A5BEE347AB;R000008092;visa;2031-02-16;UTC;Settled;B8636A93269544DE;USD;120.0;6.0;126.0
JetBrains;JetBrainsAmericasUSD;353;0058E86FF6EA4599;E000016019;visa;2031-02-10;UTC;Settled;8F81A6F5BEF9407A;USD;238.0;12.0;250.0
JetBrains;JetBrainsAmericasUSD;353;0059C46A3F464EB2;A000055126;visa;2031-02-23;UTC;Settled;F708FA33AB824506;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;0060B3FE6BD54FE5;C000046235;visa;2031-01-16;UTC;Settled;E213B28CFAB44258;USD;48.0;2.0;50.0
JetBrains;JetBrainsAmericasUSD;353;0061E52F3F354F57;Z000011790;visa;2031-01-30;UTC;Settled;76F779C95E884495;USD;38.0;2.0;40.0
JetBrains;JetBrainsAmericasUSD;353;0062B541FBC54E0F;R000046994;mc;2031-03-02;UTC;Settled;4BE864865E2E4996;USD;171.0;9.0;180.0
JetBrains;JetBrainsAmericasUSD;353;006762F5CC8C406C;R000041385;mc;2030-12-29;UTC;Settled;E4316A7EC1FA4C81;USD;27.0;1.0;28.0
JetBrains;JetBrainsAmericasUSD;353;0067A1C46A6D48ED;E000073933;mc;2031-02-07;UTC;Settled;C15128B12EEE4957;USD;114.0;6.0;120.0
JetBrains;JetBrainsAmericasUSD;353;0068CBCD079341C8;Z000044163;visa;2031-02-21;UTC;Settled;26743B8E3219483A;USD;27.0;1.0;28.0
JetBrains;JetBrainsAmericasUSD;353;006FB45BAF7F4E59;R000000169;visa;2031-02-17;UTC;Settled;956DA9D0B7E641E7;USD;247.0;13.0;260.0
JetBrains;JetBrainsAmericasUSD;353;0072769E2E594F3E;E000003422;visa;2031-04-15;UTC;Settled;464BC980512244ED;USD;285.0;15.0;300.0
JetBrains;JetBrainsAmericasUSD;353;007AE2B11EAD4539;Z000036698;visa;2031-01-12;UTC;Settled;5E3730AE53CA460B;USD;143.0;7.0;150.0
JetBrains;JetBrainsAmericasUSD;353;007DE1AC291841A8;A000052501;visa;2031-03-05;UTC;Settled;42DC8B2835444E3B;USD;285.0;15.0;300.0
JetBrains;JetBrainsAmericasUSD;353;007EC452C2A946DE;A000050113;mc;2031-03-18;UTC;Settled;130E17824E54407E;USD;247.0;13.0;260.0
JetBrains;JetBrainsAmericasUSD;353;007F4CD6538B491A;E000053120;mc;2031-04-08;UTC;Settled;D591A14B337E4AFB;USD;95.0;5.0;100.0
JetBrains;JetBrainsAmericasUSD;353;00810CAC38BA4F1B;E000062689;mc;2031-03-26;UTC;Settled;9E120C975619462A;USD;95.0;5.0;100.0
JetBrains;JetBrainsAmericasUSD;353;00865CD2C80E4353;E000035995;visa;2031-01-20;UTC;Settled;B533F50F66D742B5;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;008AD5CDEC994540;A000038579;visa;2031-03-24;UTC;Settled;B278E77C55D94800;USD;133.0;7.0;140.0
JetBrains;JetBrainsAmericasUSD;353;008F0B4C97704101;E000038983;visa;2031-02-01;UTC;Settled;9EB68111E1834AB3;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;0093F53328E64853;A000058544;visa;2030-12-30;UTC;Settled;5B82FC18FC7B40A4;USD;556.0;29.0;585.0
JetBrains;JetBrainsAmericasUSD;353;0096DD3F41D94E05;A000008672;mc;2031-01-17;UTC;Settled;73D45EBC96BE4A9A;USD;57.0;3.0;60.0
JetBrains;JetBrainsAmericasUSD;353;0097140F3E374D6F;R000039876;mc;2031-01-17;UTC;Settled;86183B5564534C04;USD;124.0;6.0;130.0
JetBrains;JetBrainsAmericasUSD;353;00972A8C31084DE5;R000068475;mc;2031-03-10;UTC;Settled;6D18FB9FB9EF47D7;USD;171.0;9.0;180.0
JetBrains;JetBrainsAmericasUSD;353;009845B167734386;A000017728;mc;2031-04-15;UTC;Settled;4C7375BFC4A544C9;USD;133.0;7.0;140.0
JetBrains;JetBrainsAmericasUSD;353;009A875163594962;C000070017;visa;2031-01-04;UTC;Settled;2F4BE0FDFB964D01;USD;152.0;8.0;160.0
JetBrains;JetBrainsAmericasUSD;353;009AB3A01E3A4D6E;A000038685;visa;2031-01-29;UTC;Settled;6BBD39593CF24379;USD;27.0;1.0;28.0
JetBrains;JetBrainsAmericasUSD;353;009B4A26F8D241AD;E000050779;mc;2031-01-06;UTC;Settled;EB639869293643FC;USD;333.0;17.0;350.0
JetBrains;JetBrainsAmericasUSD;353;009BE8C613AD4B74;E000003431;visa;2031-04-09;UTC;Settled;AE704702C195434D;USD;13.0;1.0;14.0
JetBrains;JetBrainsAmericasUSD;353;009CCCA710834CB5;A000062761;mc;2031-03-06;UTC;Settled;C9D77B837E5E4152;USD;120.0;6.0;126.0
JetBrains;JetBrainsAmericasUSD;353;009D4ACCCD5D4ACE;Z000059148;mc;2031-02-16;UTC;Settled;617DDA066EB54775;USD;285.0;15.0;300.0
JetBrains;JetBrainsAmericasUSD;353;00A0C1CEEA014CF1;A000012158;mc;2031-02-19;UTC;Settled;07BC16C943A14F31;USD;143.0;7.0;150.0
JetBrains;JetBrainsAmericasUSD;353;00A516746A02412D;R000033449;visa;2031-02-17;UTC;Settled;06A23BC64E764F0D;USD;238.0;12.0;250.0
JetBrains;JetBrainsAmericasUSD;353;00A64A60477A4031;C000039029;mc;2031-03-07;UTC;Settled;B98A73F975324D0C;USD;120.0;6.0;126.0
JetBrains;JetBrainsAmericasUSD;353;00A67F7D6085495F;E000035813;visa;2031-02-08;UTC;Settled;5738C5996E77439F;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;00A7864C12A54013;E000005422;visa;2031-04-15;UTC;Settled;B5E5D2BF6148417C;USD;618.0;32.0;650.0
JetBrains;JetBrainsAmericasUSD;353;00B011C23B39489F;Z000037545;visa;2031-02-24;UTC;Settled;93A67AA7A4DE419E;USD;124.0;6.0;130.0
JetBrains;JetBrainsAmericasUSD;353;00B3D8A623134F7D;A000068857;visa;2031-03-21;UTC;Settled;0E61E3F077074DB0;USD;62.0;3.0;65.0
JetBrains;JetBrainsAmericasUSD;353;00B449BC1D93404C;R000003905;mc;2031-01-22;UTC;Settled;8C73421BECCC445D;USD;124.0;6.0;130.0
JetBrains;JetBrainsAmericasUSD;353;00B5AA8838454BDA;R000039350;visa;2031-02-08;UTC;Settled;F370C87140014349;USD;48.0;2.0;50.0
JetBrains;JetBrainsAmericasUSD;353;00B8C4C0BF56488C;C000036034;mc;2031-03-03;UTC;Settled;BBF835873F1B4CA4;USD;333.0;17.0;350.0
JetBrains;JetBrainsAmericasUSD;353;00B99F9C6B8C480C;Z000042189;visa;2031-01-31;UTC;Settled;1C6EBCD827204FB9;USD;57.0;3.0;60.0
JetBrains;JetBrainsAmericasUSD;353;00BA9BEA08C9483B;A000033810;visa;2031-01-14;UTC;Settled;10A14051B29B4DC0;USD;40.0;2.0;42.0
JetBrains;JetBrainsAmericasUSD;353;00BB81BD79C440C6;R000063961;visa;2031-01-25;UTC;Settled;62DFCC8EE3FD49D1;USD;67.0;3.0;70.0
JetBrains;JetBrainsAmericasUSD;353;00BE1F8850C84817;Z000020351;mc;2031-01-30;UTC;Settled;022C386FADF144B0;USD;19.0;1.0;20.0
JetBrains;JetBrainsAmericasUSD;353;00BE746F25A049D7;Z000063310;mc;2031-01-19;UTC;Settled;90395B8D11C84D0C;USD;133.0;7.0;140.0
JetBrains;JetBrainsAmericasUSD;353;00BE83FD441C40B8;A000041853;visa;2031-01-23;UTC;Settled;1B43AB2EE6D749C8;USD;618.0;32.0;650.0
JetBrains;JetBrainsAmericasUSD;353;00BEF10536794582;C000042226;mc;2031-03-02;UTC;Settled;0D7312CA549E4ACD;USD;48.0;2.0;50.0
JetBrains;JetBrainsAmericasUSD;353;00BF2B4943B1492D;A000007283;mc;2030-12-26;UTC;Settled;D7FC660F63A544CE;USD;238.0;12.0;250.0
JetBrains;JetBrainsAmericasUSD;353;00BFCFF978A64973;C000018271;mc;2031-04-05;UTC;Settled;398B06CAE7744570;USD;106.0;6.0;112.0
JetBrains;JetBrainsAmericasUSD;353;00C08C6E296B4E60;Z000063578;mc;2031-04-02;UTC;Settled;480E0752D1864FFB;USD;475.0;25.0;500.0
JetBrains;JetBrainsAmericasUSD;353;00C0E5CFDBB842AF;E000009313;mc;2031-03-21;UTC;Settled;AE441108952B48F9;USD;143.0;7.0;150.0
JetBrains;JetBrainsAmericasUSD;353;00C15E634E0142FC;E000007427;visa;2031-02-03;UTC;Settled;19FA936807F9427C;USD;475.0;25.0;500.0
JetBrains;JetBrainsAmericasUSD;353;00C195B5217C4B01;E000014978;visa;2031-02-19;UTC;Settled;90F43FF57FEA4CF0;USD;48.0;2.0;50.0
JetBrains;JetBrainsAmericasUSD;353;00C2693828B84E67;E000071893;mc;2031-02-26;UTC;Settled;3568E970A20D4FA1;USD;432.0;23.0;455.0
JetBrains;JetBrainsAmericasUSD;353;00CCB2C923B341BA;R000062608;mc;2031-04-09;UTC;Settled;3821F59E9C3141A3;USD;475.0;25.0;500.0
JetBrains;JetBrainsAmericasUSD;353;00CDF5E2DDAE4D63;R000072423;mc;2031-01-17;UTC;Settled;D92DD28CB1A4449A;USD;106.0;6.0;112.0
JetBrains;JetBrainsAmericasUSD;353;00D775CAE2D642F4;R000059661;visa;2031-01-26;UTC;Settled;6FAE3C87843F42C1;USD;67.0;3.0;70.0
JetBrains;JetBrainsAmericasUSD;353;00DAFE03E1C74272;A000026737;mc;2031-02-14;UTC;Settled;8FBEB7C4F4AF46DD;USD;38.0;2.0;40.0
JetBrains;JetBrainsAmericasUSD;353;00DB57D5A5BF42AD;E000040604;mc;2031-01-17;UTC;Settled;CA90156D751C4D32;USD;133.0;7.0;140.0
JetBrains;JetBrainsAmericasUSD;353;00DB628035AB4B16;Z000059525;visa;2031-03-04;UTC;Settled;B2C1176F096B482F;USD;19.0;1.0;20.0
JetBrains;JetBrainsAmericasUSD;353;00DB94BE983C4A13;R000055378;visa;2030-12-23;UTC;Settled;3E92EF52B8E64FB1;USD;285.0;15.0;300.0
JetBrains;JetBrainsAmericasUSD;353;00DFE4380FB848B2;A000068635;visa;2031-01-02;UTC;Settled;2410E97F7A5F42BA;USD;48.0;2.0;50.0
JetBrains;JetBrainsAmericasUSD;353;00E0F0BAC7B34D42;A000015689;mc;2031-01-20;UTC;Settled;E711FE9A56454134;USD;48.0;2.0;50.0
JetBrains;JetBrainsAmericasUSD;353;00E1A0F08F4C4C64;E000044418;visa;2031-03-02;UTC;Settled;A32A5DC7866C4616;USD;114.0;6.0;120.0
JetBrains;JetBrainsAmericasUSD;353;00E44FF17C2146E9;E000036865;visa;2031-04-04;UTC;Settled;E025E6327135422F;USD;133.0;7.0;140.0
JetBrains;JetBrainsAmericasUSD;353;00E51264631D4BE6;E000052112;visa;2031-03-02;UTC;Settled;ECF0BD0D9A944D92;USD;13.0;1.0;14.0
JetBrains;JetBrainsAmericasUSD;353;00E76E87F13A449F;E000000923;visa;2031-02-17;UTC;Settled;10F3D37E70FD4FD7;USD;556.0;29.0;585.0
JetBrains;JetBrainsAmericasUSD;353;00E8A0AC85954F9F;A000036948;mc;2031-02-01;UTC;Settled;83FCC9E2D25743B4;USD;152.0;8.0;160.0
JetBrains;JetBrainsAmericasUSD;353;00E93D68D7214766;A000029158;visa;2031-03-16;UTC;Settled;752035AFB29142A0;USD;432.0;23.0;455.0
JetBrains;JetBrainsAmericasUSD;353;00EBF700120D457E;R000055879;visa;2031-02-06;UTC;Settled;B6D1F2CCD1F74804;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;00EC93ED18794296;E000067639;visa;2031-01-17;UTC;Settled;B0202222EC5A41C1;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;00ED0267AED14A85;Z000020628;visa;2031-02-12;UTC;Settled;8F6FA18C1C1F4B74;USD;380.0;20.0;400.0
JetBrains;JetBrainsAmericasUSD;353;00ED5E6769154416;Z000035339;mc;2031-03-25;UTC;Settled;B6F2D5D3DA344CFF;USD;171.0;9.0;180.0
JetBrains;JetBrainsAmericasUSD;353;00EE644F08744CC2;Z000021433;mc;2031-01-18;UTC;Refund;D31BB820CFDB40F3;USD;-333.0;-17.0;-350.0
JetBrains;JetBrainsAmericasUSD;353;00F109C0654C492B;A000071237;mc;2031-02-25;UTC;Settled;77235CE5A68A430C;USD;114.0;6.0;120.0
JetBrains;JetBrainsAmericasUSD;353;00F3E58B622E42DF;Z000008355;visa;2031-01-01;UTC;Settled;33720A04091549F1;USD;152.0;8.0;160.0
JetBrains;JetBrainsAmericasUSD;353;00F49E0EA5214A10;Z000014484;visa;2031-02-25;UTC;Settled;DA036177FD454923;USD;27.0;1.0;28.0
JetBrains;JetBrainsAmericasUSD;353;00F9D5A7567E4D4B;R000050261;mc;2031-01-13;UTC;Settled;33FB782F61EC4001;USD;53.0;3.0;56.0
JetBrains;JetBrainsAmericasUSD;353;00FD3A3B4D0C4C13;E000049519;visa;2031-03-14;UTC;Settled;35DB72E8CB5C4DA1;USD;285.0;15.0;300.0
JetBrains;JetBrainsAmericasUSD;353;00FE501E58B94A8B;E000047763;mc;2031-01-05;UTC;Settled;5E83FA4CDD4544B6;USD;114.0;6.0;120.0
JetBrains;JetBrainsAmericasUSD;353;010524EF995F42B9;Z000043419;visa;2031-04-05;UTC;Settled;6AE64DF3E08E4DBB;USD;171.0;9.0;180.0
JetBrains;JetBrainsAmericasUSD;353;0105C3CCF47348A9;A000051007;mc;2031-04-02;UTC;Settled;D0C59D7058984388;USD;19.0;1.0;20.0
JetBrains;JetBrainsAmericasUSD;353;010648E78F594491;R000073975;visa;2030-12-22;UTC;Settled;A736CDA7F49E4691;USD;143.0;7.0;150.0
JetBrains;JetBrainsAmericasUSD;353;01084E16B7F748CD;E000053018;visa;2031-02-20;UTC;Settled;861EABA4382948B8;USD;27.0;1.0;28.0
JetBrains;JetBrainsAmericasUSD;353;010B9826AE034645;C000057884;visa;2031-01-17;UTC;Settled;B621955C88D84930;USD;95.0;5.0;100.0
JetBrains;JetBrainsAmericasUSD;353;010D2A8996014497;E000056104;visa;2030-12-25;UTC;Settled;D0B64FE8C68A4690;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;010E4B2EED1C47EA;Z000026063;visa;2031-03-20;UTC;Settled;D9E956757BB540F9;USD;238.0;12.0;250.0
JetBrains;JetBrainsAmericasUSD;353;011416C987564077;A000013923;mc;2031-01-09;UTC;Settled;6036639B52B84613;USD;106.0;6.0;112.0
JetBrains;JetBrainsAmericasUSD;353;01162E612F9B45DE;R000025293;visa;2031-03-14;UTC;Settled;DD465E30EDD8425E;USD;475.0;25.0;500.0
JetBrains;JetBrainsAmericasUSD;353;011641FC46D64941;C000030884;visa;2031-02-02;UTC;Settled;67073DD717F748E8;USD;57.0;3.0;60.0
JetBrains;JetBrainsAmericasUSD;353;011668E80F6547F1;Z000022159;visa;2031-03-24;UTC;Settled;B1D8893780C240FB;USD;76.0;4.0;80.0
JetBrains;JetBrainsAmericasUSD;353;0116D0F9F41746F6;C000057133;visa;2031-01-27;UTC;Settled;0A1023221F76430A;USD;19.0;1.0;20.0
JetBrains;JetBrainsAmericasUSD;353;0117A4CD425140DD;A000030377;visa;2030-12-23;UTC;Settled;1BB1B8E9FF654470;USD;185.0;10.0;195.0
JetBrains;JetBrainsAmericasUSD;353;0120BE5DE6004E0A;A000058317;visa;2031-02-03;UTC;Settled;4246FB2D9ABB4108;USD;53.0;3.0;56.0
JetBrains;JetBrainsAmericasUSD;353;01211943D16142B3;E000000513;visa;2031-01-21;UTC;Settled;B214E49C6858473A;USD;380.0;20.0;400.0
JetBrains;JetBrainsAmericasUSD;353;0122405A57064B19;E000025603;visa;2031-03-15;UTC;Settled;955F65EC4C2E4816;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;01244B06424A46BC;Z000000567;mc;2031-03-13;UTC;Settled;50001DF253C540E5;USD;40.0;2.0;42.0
JetBrains;JetBrainsAmericasUSD;353;012724B21AE6403F;C000060234;visa;2031-01-19;UTC;Settled;5C282900D5554449;USD;143.0;7.0;150.0
JetBrains;JetBrainsAmericasUSD;353;0128303826A24ACB;E000032571;visa;2031-01-02;UTC;Settled;5057001C98AF409F;USD;133.0;7.0;140.0
JetBrains;JetBrainsAmericasUSD;353;0128569AD970490B;E000074116;visa;2031-02-23;UTC;Settled;3E055058C078439B;USD;285.0;15.0;300.0
JetBrains;JetBrainsAmericasUSD;353;01296C45FE004ED8;R000054018;visa;2031-01-08;UTC;Settled;587DCB7A6CBC4492;USD;432.0;23.0;455.0
JetBrains;JetBrainsAmericasUSD;353;012A50F163764A6F;E000034524;mc;2031-03-06;UTC;Settled;D08F9D8E53174CE6;USD;48.0;2.0;50.0
JetBrains;JetBrainsAmericasUSD;353;012ABBF51FDE49F6;E000035674;mc;2031-01-12;UTC;Settled;7597FED80A7F4953;USD;95.0;5.0;100.0
JetBrains;JetBrainsAmericasUSD;353;012C90922C8442D4;C000034046;mc;2031-04-11;UTC;Settled;F179774E065D4920;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;012E1F6F83734582;A000030660;mc;2030-12-25;UTC;Settled;CE7997FBE169491E;USD;171.0;9.0;180.0
JetBrains;JetBrainsAmericasUSD;353;012EFCAFDD91461C;A000015039;visa;2031-04-14;UTC;Settled;E3C5534B5D654F21;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;012F3F81631E43DB;E000041187;visa;2031-02-24;UTC;Settled;CEB6D3C6DD0C4251;USD;133.0;7.0;140.0
JetBrains;JetBrainsAmericasUSD;353;01357C7C44254A06;E000014110;visa;2031-03-29;UTC;Settled;BF8696D504724C2F;USD;475.0;25.0;500.0
JetBrains;JetBrainsAmericasUSD;353;013E3AF750A340DC;Z000070999;mc;2031-04-04;UTC;Settled;29FF8BD1877F40FF;USD;114.0;6.0;120.0
JetBrains;JetBrainsAmericasUSD;353;013F5554C7654D2A;E000009282;visa;2031-01-29;UTC;Settled;76D69251B8CC4D2A;USD;95.0;5.0;100.0
JetBrains;JetBrainsAmericasUSD;353;0142222AB364420D;A000033406;visa;2031-04-15;UTC;Settled;321210BB15F149C0;USD;428.0;22.0;450.0
JetBrains;JetBrainsAmericasUSD;353;0145ACB72B2D424F;Z000058540;visa;2031-03-01;UTC;Settled;47C2DD4852F24C4E;USD;76.0;4.0;80.0
JetBrains;JetBrainsAmericasUSD;353;014B28F0CBC84BC8;E000011572;visa;2031-02-27;UTC;Settled;E2B74F4204894604;USD;133.0;7.0;140.0
JetBrains;JetBrainsAmericasUSD;353;0152B05091D141B1;A000071386;mc;2031-02-21;UTC;Settled;6CC46E2F51BC4F9B;USD;475.0;25.0;500.0
JetBrains;JetBrainsAmericasUSD;353;01583E7C8C07469C;Z000038205;visa;2031-01-02;UTC;Settled;F491FEF89DFF497A;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;015DB5454B2147D9;A000063933;mc;2031-01-05;UTC;Settled;790A6686CCE242D7;USD;190.0;10.0;200.0
JetBrains;JetBrainsAmericasUSD;353;0168B2B9B9924F10;E000059704;mc;2031-01-18;UTC;Settled;B03AD7749F764585;USD;190.0;10.0;200.0
